game_id,season,type,date_time,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id
10101,20182019,R,2018-10-07,2018-10-07T00:00:00Z,54,30,2,1,away win SO,right,Xcel Energy Center,/api/v1/venues/5098,America/Chicago
10102,20182019,R,2018-10-07,2018-10-07T01:00:00Z,24,53,1,0,away win REG,left,Gila River Arena,/api/v1/venues/5043,America/Phoenix
10103,20182019,R,2018-10-07,2018-10-07T01:00:00Z,4,21,2,5,home win REG,right,Pepsi Center,/api/v1/venues/5064,America/Denver
10104,20182019,R,2018-10-07,2018-10-07T02:00:00Z,23,20,4,7,home win REG,right,Scotiabank Saddledome,/api/v1/venues/5075,America/Denver
10105,20182019,R,2018-10-07,2018-10-07T21:00:00Z,3,12,5,8,home win REG,right,PNC Arena,/api/v1/venues/5066,America/New_York
10106,20182019,R,2018-10-07,2018-10-07T23:00:00Z,10,16,7,6,away win OT,right,United Center,/api/v1/venues/5092,America/Chicago
10107,20182019,R,2018-10-08,2018-10-08T02:30:00Z,17,26,2,4,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
10108,20182019,R,2018-10-08,2018-10-08T17:00:00Z,9,6,3,6,home win REG,left,TD Garden,/api/v1/venues/5085,America/New_York
10109,20182019,R,2018-10-08,2018-10-08T17:00:00Z,28,2,0,4,home win REG,left,Barclays Center,/api/v1/venues/5026,America/New_York
10110,20182019,R,2018-10-08,2018-10-08T19:00:00Z,54,7,2,4,home win REG,left,KeyBank Center,/api/v1/venues/5039,America/New_York
10111,20182019,R,2018-10-09,2018-10-09T02:00:00Z,17,24,2,3,home win SO,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles
10112,20182019,R,2018-10-09,2018-10-09T23:00:00Z,28,4,8,2,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York
10113,20182019,R,2018-10-09,2018-10-09T23:00:00Z,23,12,3,5,home win REG,right,PNC Arena,/api/v1/venues/5066,America/New_York
10114,20182019,R,2018-10-09,2018-10-09T23:00:00Z,21,29,2,5,home win REG,left,Nationwide Arena,/api/v1/venues/5059,America/New_York
10115,20182019,R,2018-10-10,2018-10-10T00:00:00Z,20,18,3,0,away win REG,left,Bridgestone Arena,/api/v1/venues/5030,America/Chicago
10116,20182019,R,2018-10-10,2018-10-10T00:00:00Z,26,52,1,2,home win REG,right,Bell MTS Place,/api/v1/venues/5058,America/Winnipeg
10117,20182019,R,2018-10-10,2018-10-10T00:30:00Z,10,25,7,4,away win REG,right,American Airlines Center,/api/v1/venues/5019,America/Chicago
10118,20182019,R,2018-10-10,2018-10-10T23:30:00Z,4,9,7,4,away win REG,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York
10119,20182019,R,2018-10-11,2018-10-11T00:00:00Z,54,15,2,5,home win REG,right,Capital One Arena,/api/v1/venues/5094,America/New_York
10120,20182019,R,2018-10-11,2018-10-11T02:00:00Z,53,24,3,2,away win SO,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles
10121,20182019,R,2018-10-11,2018-10-11T23:00:00Z,22,6,1,4,home win REG,left,TD Garden,/api/v1/venues/5085,America/New_York
10122,20182019,R,2018-10-11,2018-10-11T23:00:00Z,21,7,6,1,away win REG,left,KeyBank Center,/api/v1/venues/5039,America/New_York
10123,20182019,R,2018-10-11,2018-10-11T23:00:00Z,29,13,5,4,away win REG,right,BB&T Center,/api/v1/venues/5027,America/New_York
10124,20182019,R,2018-10-11,2018-10-11T23:00:00Z,15,1,0,6,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
10125,20182019,R,2018-10-11,2018-10-11T23:00:00Z,28,3,2,3,home win OT,right,Madison Square Garden,/api/v1/venues/5054,America/New_York
10126,20182019,R,2018-10-11,2018-10-11T23:00:00Z,54,5,2,4,home win REG,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York
10127,20182019,R,2018-10-11,2018-10-11T23:30:00Z,26,8,3,0,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
10128,20182019,R,2018-10-11,2018-10-11T23:30:00Z,10,17,5,3,away win REG,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit
10129,20182019,R,2018-10-11,2018-10-11T23:30:00Z,23,14,4,1,away win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York
10130,20182019,R,2018-10-12,2018-10-12T00:00:00Z,20,19,3,5,home win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago
10131,20182019,R,2018-10-12,2018-10-12T00:00:00Z,52,18,0,3,home win REG,left,Bridgestone Arena,/api/v1/venues/5030,America/Chicago
10132,20182019,R,2018-10-12,2018-10-12T00:00:00Z,16,30,3,4,home win OT,right,Xcel Energy Center,/api/v1/venues/5098,America/Chicago
10133,20182019,R,2018-10-13,2018-10-13T17:00:00Z,22,3,2,1,away win REG,right,Madison Square Garden,/api/v1/venues/5054,America/New_York
10134,20182019,R,2018-10-13,2018-10-13T17:00:00Z,54,4,1,0,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York
10135,20182019,R,2018-10-13,2018-10-13T18:00:00Z,26,9,1,5,home win REG,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York
10136,20182019,R,2018-10-13,2018-10-13T19:00:00Z,17,6,2,8,home win REG,left,TD Garden,/api/v1/venues/5085,America/New_York
10137,20182019,R,2018-10-13,2018-10-13T22:00:00Z,12,30,5,4,away win OT,right,Xcel Energy Center,/api/v1/venues/5098,America/Chicago
10138,20182019,R,2018-10-13,2018-10-13T23:00:00Z,5,8,3,4,home win SO,right,Centre Bell,/api/v1/venues/null,America/Montreal
10139,20182019,R,2018-10-13,2018-10-13T23:00:00Z,29,14,2,8,home win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York
10140,20182019,R,2018-10-13,2018-10-13T23:00:00Z,23,13,3,2,away win REG,right,BB&T Center,/api/v1/venues/5027,America/New_York
10141,20182019,R,2018-10-13,2018-10-13T23:00:00Z,10,15,4,2,away win REG,right,Capital One Arena,/api/v1/venues/5094,America/New_York
10142,20182019,R,2018-10-14,2018-10-14T00:00:00Z,2,18,2,5,home win REG,left,Bridgestone Arena,/api/v1/venues/5030,America/Chicago
10143,20182019,R,2018-10-14,2018-10-14T00:00:00Z,24,25,3,5,home win REG,right,American Airlines Center,/api/v1/venues/5019,America/Chicago
10144,20182019,R,2018-10-14,2018-10-14T00:30:00Z,19,16,3,4,home win OT,right,United Center,/api/v1/venues/5092,America/Chicago
10145,20182019,R,2018-10-14,2018-10-14T01:00:00Z,7,53,3,0,away win REG,left,Gila River Arena,/api/v1/venues/5043,America/Phoenix
10146,20182019,R,2018-10-14,2018-10-14T02:00:00Z,20,21,3,2,away win OT,right,Pepsi Center,/api/v1/venues/5064,America/Denver
10147,20182019,R,2018-10-14,2018-10-14T17:00:00Z,28,1,2,3,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
10148,20182019,R,2018-10-14,2018-10-14T23:00:00Z,24,19,3,2,away win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago
10149,20182019,R,2018-10-14,2018-10-14T23:00:00Z,12,52,1,3,home win REG,right,Bell MTS Place,/api/v1/venues/5058,America/Winnipeg
10150,20182019,R,2018-10-15,2018-10-15T23:30:00Z,26,10,1,4,home win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto
10151,20182019,R,2018-10-15,2018-10-15T23:30:00Z,17,8,3,7,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
10152,20182019,R,2018-10-15,2018-10-15T23:30:00Z,25,9,1,4,home win REG,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York
10153,20182019,R,2018-10-16,2018-10-16T00:00:00Z,30,18,2,4,home win REG,left,Bridgestone Arena,/api/v1/venues/5030,America/Chicago
10154,20182019,R,2018-10-16,2018-10-16T23:00:00Z,25,1,0,3,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
10155,20182019,R,2018-10-16,2018-10-16T23:00:00Z,21,3,2,3,home win SO,right,Madison Square Garden,/api/v1/venues/5054,America/New_York
10156,20182019,R,2018-10-16,2018-10-16T23:00:00Z,13,4,5,6,home win SO,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York
10157,20182019,R,2018-10-16,2018-10-16T23:00:00Z,23,5,3,2,away win OT,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York
10158,20182019,R,2018-10-16,2018-10-16T23:30:00Z,12,14,2,4,home win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York
10159,20182019,R,2018-10-17,2018-10-17T00:00:00Z,53,30,1,2,home win REG,right,Xcel Energy Center,/api/v1/venues/5098,America/Chicago
10160,20182019,R,2018-10-17,2018-10-17T00:00:00Z,22,52,5,4,away win OT,right,Bell MTS Place,/api/v1/venues/5058,America/Winnipeg
10161,20182019,R,2018-10-17,2018-10-17T02:00:00Z,7,54,1,4,home win REG,NA,T-Mobile Arena,/api/v1/venues/5178,America/Los_Angeles
10162,20182019,R,2018-10-17,2018-10-17T23:00:00Z,19,8,2,3,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
10163,20182019,R,2018-10-17,2018-10-17T23:00:00Z,3,15,3,4,home win OT,right,Capital One Arena,/api/v1/venues/5094,America/New_York
10164,20182019,R,2018-10-18,2018-10-18T01:30:00Z,6,20,2,5,home win REG,right,Scotiabank Saddledome,/api/v1/venues/5075,America/Denver
10165,20182019,R,2018-10-18,2018-10-18T02:00:00Z,2,24,1,4,home win REG,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles
10166,20182019,R,2018-10-18,2018-10-18T23:00:00Z,5,10,3,0,away win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto
10167,20182019,R,2018-10-18,2018-10-18T23:00:00Z,21,1,5,3,away win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
10168,20182019,R,2018-10-18,2018-10-18T23:00:00Z,4,29,3,6,home win REG,left,Nationwide Arena,/api/v1/venues/5059,America/New_York
10169,20182019,R,2018-10-18,2018-10-18T23:30:00Z,17,14,1,3,home win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York
10170,20182019,R,2018-10-19,2018-10-19T00:00:00Z,23,52,1,4,home win REG,right,Bell MTS Place,/api/v1/venues/5058,America/Winnipeg
10171,20182019,R,2018-10-19,2018-10-19T00:30:00Z,53,16,4,1,away win REG,right,United Center,/api/v1/venues/5092,America/Chicago
10172,20182019,R,2018-10-19,2018-10-19T01:00:00Z,6,22,2,3,home win OT,left,Rogers Place,/api/v1/venues/5100,America/Edmonton
10173,20182019,R,2018-10-19,2018-10-19T02:30:00Z,2,26,7,2,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
10174,20182019,R,2018-10-19,2018-10-19T02:30:00Z,7,28,1,5,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
10175,20182019,R,2018-10-19,2018-10-19T23:00:00Z,13,15,6,5,away win SO,right,Capital One Arena,/api/v1/venues/5094,America/New_York
10176,20182019,R,2018-10-20,2018-10-20T00:00:00Z,30,25,3,1,away win REG,right,American Airlines Center,/api/v1/venues/5019,America/Chicago
10177,20182019,R,2018-10-20,2018-10-20T01:00:00Z,18,20,5,3,away win REG,right,Scotiabank Saddledome,/api/v1/venues/5075,America/Denver
10178,20182019,R,2018-10-20,2018-10-20T17:00:00Z,1,4,2,5,home win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York
10179,20182019,R,2018-10-20,2018-10-20T17:00:00Z,21,12,3,1,away win REG,right,PNC Arena,/api/v1/venues/5066,America/New_York
10180,20182019,R,2018-10-20,2018-10-20T19:30:00Z,7,26,5,1,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
10181,20182019,R,2018-10-20,2018-10-20T20:00:00Z,53,52,3,5,home win REG,right,Bell MTS Place,/api/v1/venues/5058,America/Winnipeg
10182,20182019,R,2018-10-20,2018-10-20T23:00:00Z,19,10,4,1,away win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto
10183,20182019,R,2018-10-20,2018-10-20T23:00:00Z,8,9,3,4,home win OT,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York
10184,20182019,R,2018-10-20,2018-10-20T23:00:00Z,17,13,4,3,away win OT,right,BB&T Center,/api/v1/venues/5027,America/New_York
10185,20182019,R,2018-10-20,2018-10-20T23:00:00Z,16,29,4,1,away win REG,left,Nationwide Arena,/api/v1/venues/5059,America/New_York
10186,20182019,R,2018-10-21,2018-10-21T00:00:00Z,14,30,4,5,home win OT,right,Xcel Energy Center,/api/v1/venues/5098,America/Chicago
10187,20182019,R,2018-10-21,2018-10-21T02:00:00Z,6,23,1,2,home win OT,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver
10188,20182019,R,2018-10-21,2018-10-21T02:00:00Z,24,54,1,3,home win REG,NA,T-Mobile Arena,/api/v1/venues/5178,America/Los_Angeles
10189,20182019,R,2018-10-21,2018-10-21T02:00:00Z,18,22,3,0,away win REG,left,Rogers Place,/api/v1/venues/5100,America/Edmonton
10190,20182019,R,2018-10-21,2018-10-21T02:30:00Z,2,28,1,4,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
10191,20182019,R,2018-10-21,2018-10-21T23:00:00Z,14,16,6,3,away win REG,right,United Center,/api/v1/venues/5092,America/Chicago
10192,20182019,R,2018-10-21,2018-10-21T23:00:00Z,20,3,4,1,away win REG,right,Madison Square Garden,/api/v1/venues/5054,America/New_York
10193,20182019,R,2018-10-22,2018-10-22T00:00:00Z,7,24,4,2,away win REG,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles
10194,20182019,R,2018-10-22,2018-10-22T23:00:00Z,21,4,4,1,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York
10195,20182019,R,2018-10-22,2018-10-22T23:30:00Z,12,17,3,1,away win REG,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit
10196,20182019,R,2018-10-23,2018-10-23T00:00:00Z,19,52,4,5,home win OT,right,Bell MTS Place,/api/v1/venues/5058,America/Winnipeg
10197,20182019,R,2018-10-23,2018-10-23T02:00:00Z,15,23,5,2,away win REG,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver
10198,20182019,R,2018-10-23,2018-10-23T23:00:00Z,13,3,2,5,home win REG,right,Madison Square Garden,/api/v1/venues/5054,America/New_York
10199,20182019,R,2018-10-23,2018-10-23T23:00:00Z,53,29,4,1,away win REG,left,Nationwide Arena,/api/v1/venues/5059,America/New_York
10200,20182019,R,2018-10-23,2018-10-23T23:30:00Z,20,8,2,3,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
10201,20182019,R,2018-10-23,2018-10-23T23:30:00Z,6,9,4,1,away win REG,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York
10202,20182019,R,2018-10-24,2018-10-24T00:00:00Z,28,18,5,4,away win REG,left,Bridgestone Arena,/api/v1/venues/5030,America/Chicago
10203,20182019,R,2018-10-24,2018-10-24T00:30:00Z,24,16,1,3,home win REG,right,United Center,/api/v1/venues/5092,America/Chicago
10204,20182019,R,2018-10-24,2018-10-24T00:30:00Z,26,25,2,4,home win REG,right,American Airlines Center,/api/v1/venues/5019,America/Chicago
10205,20182019,R,2018-10-24,2018-10-24T01:00:00Z,5,22,6,5,away win OT,left,Rogers Place,/api/v1/venues/5100,America/Edmonton
10206,20182019,R,2018-10-24,2018-10-24T23:00:00Z,10,52,4,2,away win REG,right,Bell MTS Place,/api/v1/venues/5058,America/Winnipeg
10207,20182019,R,2018-10-24,2018-10-24T23:00:00Z,13,2,3,2,away win OT,left,Barclays Center,/api/v1/venues/5026,America/New_York
10208,20182019,R,2018-10-25,2018-10-25T01:30:00Z,14,21,1,0,away win REG,right,Pepsi Center,/api/v1/venues/5064,America/Denver
10209,20182019,R,2018-10-25,2018-10-25T02:00:00Z,23,54,3,2,away win SO,NA,T-Mobile Arena,/api/v1/venues/5178,America/Los_Angeles
10210,20182019,R,2018-10-25,2018-10-25T23:00:00Z,4,6,0,3,home win REG,left,TD Garden,/api/v1/venues/5085,America/New_York
10211,20182019,R,2018-10-25,2018-10-25T23:00:00Z,8,7,3,4,home win REG,left,KeyBank Center,/api/v1/venues/5039,America/New_York
10212,20182019,R,2018-10-25,2018-10-25T23:00:00Z,18,1,4,3,away win OT,left,Prudential Center,/api/v1/venues/null,America/New_York
10213,20182019,R,2018-10-26,2018-10-26T00:00:00Z,29,19,7,4,away win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago
10214,20182019,R,2018-10-26,2018-10-26T00:00:00Z,26,30,1,4,home win REG,right,Xcel Energy Center,/api/v1/venues/5098,America/Chicago
10215,20182019,R,2018-10-26,2018-10-26T00:30:00Z,3,16,1,4,home win REG,right,United Center,/api/v1/venues/5092,America/Chicago
10216,20182019,R,2018-10-26,2018-10-26T00:30:00Z,24,25,2,5,home win REG,right,American Airlines Center,/api/v1/venues/5019,America/Chicago
10217,20182019,R,2018-10-26,2018-10-26T01:00:00Z,5,20,9,1,away win REG,right,Scotiabank Saddledome,/api/v1/venues/5075,America/Denver
10218,20182019,R,2018-10-26,2018-10-26T01:00:00Z,15,22,1,4,home win REG,left,Rogers Place,/api/v1/venues/5100,America/Edmonton
10219,20182019,R,2018-10-26,2018-10-26T02:00:00Z,23,53,1,4,home win REG,left,Gila River Arena,/api/v1/venues/5043,America/Phoenix
10220,20182019,R,2018-10-26,2018-10-26T22:00:00Z,14,54,3,2,away win REG,NA,T-Mobile Arena,/api/v1/venues/5178,America/Los_Angeles
10221,20182019,R,2018-10-26,2018-10-26T23:30:00Z,52,17,2,1,away win REG,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit
10222,20182019,R,2018-10-26,2018-10-26T23:30:00Z,28,12,3,4,home win SO,right,PNC Arena,/api/v1/venues/5066,America/New_York
10223,20182019,R,2018-10-27,2018-10-27T01:00:00Z,9,21,3,6,home win REG,right,Pepsi Center,/api/v1/venues/5064,America/Denver
10224,20182019,R,2018-10-27,2018-10-27T16:00:00Z,13,1,2,3,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
10225,20182019,R,2018-10-27,2018-10-27T17:00:00Z,2,4,6,1,away win REG,right,Wells Fargo Center,/api/v1/venues/5096,America/New_York
10226,20182019,R,2018-10-27,2018-10-27T19:00:00Z,22,18,5,3,away win REG,left,Bridgestone Arena,/api/v1/venues/5030,America/Chicago
10227,20182019,R,2018-10-27,2018-10-27T20:00:00Z,15,20,4,3,away win SO,right,Scotiabank Saddledome,/api/v1/venues/5075,America/Denver
10228,20182019,R,2018-10-27,2018-10-27T23:00:00Z,8,6,3,0,away win REG,left,TD Garden,/api/v1/venues/5085,America/New_York
10229,20182019,R,2018-10-27,2018-10-27T23:00:00Z,52,10,2,3,home win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto
10230,20182019,R,2018-10-27,2018-10-27T23:00:00Z,7,29,4,5,home win OT,left,Nationwide Arena,/api/v1/venues/5059,America/New_York
10231,20182019,R,2018-10-28,2018-10-28T00:00:00Z,16,19,3,7,home win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago
10232,20182019,R,2018-10-28,2018-10-28T00:00:00Z,21,30,2,3,home win REG,right,Xcel Energy Center,/api/v1/venues/5098,America/Chicago
10233,20182019,R,2018-10-28,2018-10-28T01:00:00Z,14,53,1,7,home win REG,left,Gila River Arena,/api/v1/venues/5043,America/Phoenix
10234,20182019,R,2018-10-28,2018-10-28T02:00:00Z,5,23,5,0,away win REG,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver
10235,20182019,R,2018-10-28,2018-10-28T19:30:00Z,3,26,3,4,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
10236,20182019,R,2018-10-28,2018-10-28T21:00:00Z,25,17,2,4,home win REG,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit
10237,20182019,R,2018-10-28,2018-10-28T21:00:00Z,2,12,2,1,away win REG,right,PNC Arena,/api/v1/venues/5066,America/New_York
10238,20182019,R,2018-10-28,2018-10-28T22:00:00Z,22,16,2,1,away win OT,right,United Center,/api/v1/venues/5092,America/Chicago
10239,20182019,R,2018-10-29,2018-10-29T00:00:00Z,9,54,3,4,home win OT,NA,T-Mobile Arena,/api/v1/venues/5178,America/Los_Angeles
10240,20182019,R,2018-10-29,2018-10-29T00:00:00Z,28,24,4,3,away win OT,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles
10241,20182019,R,2018-10-29,2018-10-29T23:00:00Z,20,10,3,1,away win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto
10242,20182019,R,2018-10-30,2018-10-30T02:00:00Z,30,23,2,5,home win REG,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver
10243,20182019,R,2018-10-30,2018-10-30T23:00:00Z,20,7,2,1,away win OT,left,KeyBank Center,/api/v1/venues/5039,America/New_York
10244,20182019,R,2018-10-30,2018-10-30T23:00:00Z,2,5,6,3,away win REG,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York
10245,20182019,R,2018-10-30,2018-10-30T23:00:00Z,6,12,3,2,away win REG,right,PNC Arena,/api/v1/venues/5066,America/New_York
10246,20182019,R,2018-10-30,2018-10-30T23:00:00Z,17,29,5,3,away win REG,left,Nationwide Arena,/api/v1/venues/5059,America/New_York
10247,20182019,R,2018-10-30,2018-10-30T23:30:00Z,25,8,4,1,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
10248,20182019,R,2018-10-30,2018-10-30T23:30:00Z,1,14,3,8,home win REG,left,Amalie Arena,/api/v1/venues/5017,America/New_York
10249,20182019,R,2018-10-31,2018-10-31T00:00:00Z,54,18,1,4,home win REG,left,Bridgestone Arena,/api/v1/venues/5030,America/Chicago
10250,20182019,R,2018-10-31,2018-10-31T01:00:00Z,30,22,4,3,away win REG,left,Rogers Place,/api/v1/venues/5100,America/Edmonton
10251,20182019,R,2018-10-31,2018-10-31T02:00:00Z,9,53,1,5,home win REG,left,Gila River Arena,/api/v1/venues/5043,America/Phoenix
10252,20182019,R,2018-10-31,2018-10-31T02:00:00Z,4,24,3,2,away win REG,left,Honda Center,/api/v1/venues/5046,America/Los_Angeles
10253,20182019,R,2018-10-31,2018-10-31T02:30:00Z,3,28,4,3,away win SO,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
10254,20182019,R,2018-11-01,2018-11-01T02:00:00Z,16,23,2,4,home win REG,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver
